train_number,n_stops,total_distance_km,avg_km_per_stop,n_skip_segments,stations_skipped
52253,25,255.5,10.6,0,0
52258,26,255.4,10.2,0,0
52260,26,255.4,10.2,0,0
52254,26,255.4,10.2,0,0
14096,40,255.3,6.5,0,0
54155,28,255.3,9.5,0,0
59009,42,255.2,6.2,0,0
52994,25,253.5,10.6,0,0
52988,25,253.5,10.6,0,0
53338,33,252.6,7.9,0,0
54506,39,252.3,6.6,0,0
53337,34,252.3,7.6,0,0
57632,28,252.1,9.3,0,0
55535,33,251.6,7.9,0,0
18008,52,251.5,4.9,0,0
52084,24,251.5,10.9,0,0
12384,54,251.5,4.7,0,0
52082,24,251.5,10.9,0,0
02082,24,251.5,10.9,0,0
19736,24,251.5,10.9,0,0
12340,54,251.5,4.7,0,0
54505,39,251.4,6.6,0,0
52259,25,251.3,10.5,0,0
02094,20,251.2,13.2,0,0
12170,33,250.6,7.8,0,0
12158,33,250.6,7.8,0,0
52240,26,250.5,10.0,0,0
51182,31,250.5,8.3,0,0
12339,54,250.3,4.7,0,0
12383,54,250.3,4.7,0,0
13242,43,250.2,6.0,0,0
52204,31,250.1,8.3,0,0
12892,46,250.1,5.6,0,0
53351,25,249.9,10.4,0,0
11047,33,249.7,7.8,0,0
51419,33,249.7,7.8,0,0
13421,51,249.6,5.0,0,0
52987,25,249.5,10.4,0,0
52993,25,249.5,10.4,0,0
12936,47,249.5,5.4,0,0
52244,31,249.3,8.3,0,0
52243,31,249.1,8.3,0,0
52237,29,249.1,8.9,0,0
07301,20,248.4,13.1,0,0
56270,20,248.4,13.1,0,0
59390,33,248.2,7.8,0,0
14085,37,247.8,6.9,0,0
51455,32,247.3,8.0,0,0
12169,33,247.3,7.7,0,0
51449,32,247.3,8.0,0,0
12157,33,247.3,7.7,0,0
55540,32,247.2,8.0,0,0
55539,32,247.1,8.0,0,0
54046,35,247.0,7.3,0,0
12011,42,246.9,6.0,0,0
12005,42,246.9,6.0,0,0
51456,32,246.8,8.0,0,0
51450,32,246.8,8.0,0,0
55536,32,246.6,8.0,0,0
54156,28,246.5,9.1,0,0
12935,47,246.2,5.4,0,0
51420,33,246.0,7.7,0,0
11048,33,246.0,7.7,0,0
54303,41,246.0,6.1,0,0
56829,31,245.9,8.2,0,0
54045,35,245.4,7.2,0,0
25036,39,245.1,6.5,0,0
59801,25,244.9,10.2,0,0
55754,30,244.6,8.4,0,0
56830,31,244.5,8.2,0,0
14041-Slip,33,244.2,7.6,0,0
14095,40,243.9,6.3,0,0
51181,31,243.8,8.1,0,0
59389,33,243.2,7.6,0,0
12814,50,243.2,5.0,0,0
52203,31,243.0,8.1,0,0
57631,29,242.8,8.7,0,0
14043,29,242.6,8.7,0,0
12813,50,242.5,4.9,0,0
52238,26,242.5,9.7,0,0
15038,37,241.7,6.7,0,0
58162,32,241.6,7.8,0,0
15035-Slip,38,241.4,6.5,0,0
15013-Slip,38,241.4,6.5,0,0
54475,48,241.2,5.1,0,0
55713,30,240.9,8.3,0,0
51601,28,240.1,8.9,0,0
19735,24,239.5,10.4,0,0
02083,24,239.5,10.4,0,0
02093,24,239.5,10.4,0,0
52083,24,239.5,10.4,0,0
02081,24,239.5,10.4,0,0
52081,24,239.5,10.4,0,0
18007,52,239.4,4.7,0,0
15669,34,239.2,7.2,0,0
51602,28,239.1,8.9,0,0
54476,49,238.8,5.0,0,0
58161,32,238.6,7.7,0,0
56269,20,237.8,12.5,0,0
06228,20,237.8,12.5,0,0
15670,34,236.7,7.2,0,0
14124,37,235.5,6.5,0,0
14123,37,235.5,6.5,0,0
12110,49,235.4,4.9,0,0
15037,37,235.2,6.5,0,0
55714,30,235.0,8.1,0,0
54044,28,234.7,8.7,0,0
54802,31,234.4,7.8,0,0
58802,20,234.1,12.3,0,0
13052,51,234.1,4.7,0,0
58871,20,232.5,12.2,0,0
15665,33,232.3,7.3,0,0
19113,42,232.0,5.7,0,0
54801,31,231.4,7.7,0,0
01493,32,230.7,7.4,0,0
19114,42,230.2,5.6,0,0
02414,15,229.7,16.4,0,0
52412,15,229.7,16.4,0,0
52406,15,229.7,16.4,0,0
17608,40,229.5,5.9,0,0
13419,35,229.1,6.7,0,0
13051,51,229.0,4.6,0,0
52564,33,229.0,7.2,0,0
53348,32,228.6,7.4,0,0
15666,33,228.3,7.1,0,0
52563,33,227.7,7.1,0,0
51810,28,227.4,8.4,0,0
51702,22,227.2,10.8,0,0
11452,21,226.9,11.3,0,0
53347,32,226.5,7.3,0,0
55149,32,226.3,7.3,0,0
15103,32,226.3,7.3,0,0
15104,32,226.1,7.3,0,0
55150,32,226.1,7.3,0,0
54043,28,226.0,8.4,0,0
07608,28,225.6,8.4,0,0
15284,31,225.5,7.5,0,0
12109,49,225.5,4.7,0,0
14044,29,225.4,8.0,0,0
58801,20,225.1,11.8,0,0
55794,34,225.0,6.8,0,0
55712,39,224.7,5.9,0,0
17607,40,224.5,5.8,0,0
53418,38,224.4,6.1,0,0
01494,32,224.2,7.2,0,0
13306,25,224.0,9.3,0,0
53417,38,223.8,6.0,0,0
55119,31,223.4,7.4,0,0
13401,43,223.2,5.3,0,0
13305,25,223.1,9.3,0,0
55120,31,222.7,7.4,0,0
22862,45,222.7,5.1,0,0
13402,43,222.5,5.3,0,0
15283,31,222.5,7.4,0,0
51809,28,222.4,8.2,0,0
07607,28,222.1,8.2,0,0
55711,39,222.0,5.8,0,0
52957,20,221.9,11.7,0,0
53181,52,221.3,4.3,0,0
53175,52,221.3,4.3,0,0
13103,52,221.3,4.3,0,0
54157,24,221.3,9.6,0,0
53177,52,221.3,4.3,0,0
53173,52,221.3,4.3,0,0
58608,37,220.5,6.1,0,0
51605,29,220.4,7.9,0,0
53180,52,219.7,4.3,0,0
13104,52,219.7,4.3,0,0
53174,52,219.7,4.3,0,0
53172,52,219.7,4.3,0,0
53178,52,219.7,4.3,0,0
13420,35,219.6,6.5,0,0
55556,19,218.9,12.2,0,0
12118,38,218.6,5.9,0,0
13114,52,218.2,4.3,0,0
53030,42,217.9,5.3,0,0
53022,40,217.9,5.6,0,0
23225,41,217.9,5.4,0,0
13113,52,217.7,4.3,0,0
53179,52,217.7,4.3,0,0
57435,35,217.4,6.4,0,0
22861,45,217.4,4.9,0,0
58607,36,217.2,6.2,0,0
57121,25,217.1,9.0,0,0
59297,25,217.1,9.0,0,0
53001,62,216.9,3.6,0,0
16090,52,216.6,4.2,0,0
58008,36,216.5,6.2,0,0
58010,36,216.5,6.2,0,0
52959,18,216.0,12.7,0,0
52965,18,216.0,12.7,0,0
52963,18,216.0,12.7,0,0
52961,18,216.0,12.7,0,0
57660,45,214.8,4.9,0,0
57278,35,214.6,6.3,0,0
57242,35,214.6,6.3,0,0
51183,24,214.2,9.3,0,0
58009,36,214.2,6.1,0,0
58803,16,214.1,14.3,0,0
57241,35,214.1,6.3,0,0
58805,16,214.1,14.3,0,0
57452,23,213.9,9.7,0,0
55021,36,213.8,6.1,0,0
54254,31,213.8,7.1,0,0
53048,51,213.5,4.3,0,0
51411,28,213.3,7.9,0,0
59298,25,213.3,8.9,0,0
53021,42,213.0,5.2,0,0
15311,27,212.4,8.2,0,0
52201,27,212.4,8.2,0,0
23226,41,212.3,5.3,0,0
55537,26,211.8,8.5,0,0
16089,52,211.4,4.1,0,0
14706,30,211.3,7.3,0,0
54253,31,211.2,7.0,0,0
56654,41,211.1,5.3,0,0
57451,23,211.0,9.6,0,0
53047,51,211.0,4.2,0,0
58216,21,210.9,10.5,0,0
55022,34,210.7,6.4,0,0
55538,26,210.6,8.4,0,0
58220,28,210.5,7.8,0,0
15312,26,210.4,8.4,0,0
52202,26,210.4,8.4,0,0
51284,24,210.4,9.1,0,0
56304,43,210.3,5.0,0,0
19324,27,210.2,8.1,0,0
58414,43,210.1,5.0,0,0
59226,28,209.8,7.8,0,0
54158,24,209.8,9.1,0,0
58215,21,209.5,10.5,0,0
14545,46,209.4,4.7,0,0
15281,39,209.3,5.5,0,0
53029,40,209.2,5.4,0,0
12117,38,209.0,5.6,0,0
59803,25,208.6,8.7,0,0
15319,14,208.6,16.0,0,0
59834,18,208.4,12.3,0,0
57231,41,207.9,5.2,0,0
58413,43,207.5,4.9,0,0
19323,27,207.5,8.0,0,0
59716,27,207.2,8.0,0,0
59718,27,207.2,8.0,0,0
09766,54,207.2,3.9,0,0
53002,60,206.9,3.5,0,0
56821,19,206.5,11.5,0,0
55210,29,206.5,7.4,0,0
54101,28,206.3,7.6,0,0
57240,36,206.3,5.9,0,0
57237,27,205.7,7.9,0,0
54102,29,205.5,7.3,0,0
14546,46,205.4,4.6,0,0
59833,18,205.3,12.1,0,0
57238,27,204.7,7.9,0,0
52413,15,204.5,14.6,0,0
52405,15,204.5,14.6,0,0
52411,15,204.5,14.6,0,0
02413,15,204.5,14.6,0,0
52407,15,204.5,14.6,0,0
57232,41,203.7,5.1,0,0
55329,32,203.3,6.6,0,0
51701,22,203.1,9.7,0,0
52958,18,202.9,11.9,0,0
52964,18,202.9,11.9,0,0
52962,18,202.9,11.9,0,0
52960,18,202.9,11.9,0,0
52966,18,202.9,11.9,0,0
15282,39,202.8,5.3,0,0
54794,27,202.7,7.8,0,0
55330,27,202.1,7.8,0,0
59037,31,201.7,6.7,0,0
59047,31,201.7,6.7,0,0
58018,30,201.7,7.0,0,0
12576,28,201.5,7.5,0,0
57156,36,201.2,5.7,0,0
16303,41,201.2,5.0,0,0
59715,27,200.8,7.7,0,0
55015,29,200.8,7.2,0,0
59717,27,200.8,7.7,0,0
09765,54,200.8,3.8,0,0
14705,30,200.7,6.9,0,0
58804,16,200.7,13.4,0,0
12348,47,200.6,4.4,0,0
54814,23,200.4,9.1,0,0
54818,23,200.4,9.1,0,0
54816,23,200.4,9.1,0,0
58219,28,200.3,7.4,0,0
58207,19,200.1,11.1,0,0
54634,28,200.0,7.4,0,0
54606,28,200.0,7.4,0,0
54604,28,200.0,7.4,0,0
54636,28,200.0,7.4,0,0
58017,30,199.7,6.9,0,0
58203,28,199.5,7.4,0,0
58661,30,198.7,6.9,0,0
59271,25,198.6,8.3,0,0
59233,25,198.6,8.3,0,0
51831,23,198.2,9.0,0,0
56822,18,198.2,11.7,0,0
58662,30,198.2,6.8,0,0
51815,23,198.2,9.0,0,0
12347,47,198.1,4.3,0,0
58208,19,197.8,11.0,0,0
59048,31,197.8,6.6,0,0
59038,31,197.8,6.6,0,0
14661,23,197.7,9.0,0,0
51832,23,197.7,9.0,0,0
54817,23,197.7,9.0,0,0
54813,23,197.7,9.0,0,0
54815,23,197.7,9.0,0,0
51816,23,197.7,9.0,0,0
56241,22,197.5,9.4,0,0
51412,24,197.0,8.6,0,0
56242,22,196.8,9.4,0,0
54633,28,196.8,7.3,0,0
54603,28,196.8,7.3,0,0
54635,28,196.8,7.3,0,0
54605,28,196.8,7.3,0,0
12575,28,196.5,7.3,0,0
16304,41,196.4,4.9,0,0
54316,30,196.3,6.8,0,0
56603,40,195.7,5.0,0,0
59212,19,195.5,10.9,0,0
54551,25,195.4,8.1,0,0
55014,33,195.4,6.1,0,0
55132,33,195.4,6.1,0,0
55131,32,195.3,6.3,0,0
55013,32,195.3,6.3,0,0
51901,30,195.0,6.7,0,0
58204,28,195.0,7.2,0,0
54036,33,194.9,6.1,0,0
53613,29,194.8,7.0,0,0
15320,13,194.7,16.2,0,0
14110,21,194.3,9.7,0,0
58702,23,194.0,8.8,0,0
12342,42,193.8,4.7,0,0
13301,31,193.8,6.5,0,0
53614,29,193.6,6.9,0,0
55002,23,193.5,8.8,0,0
59211,19,193.0,10.7,0,0
59225,27,193.0,7.4,0,0
12341,42,192.9,4.7,0,0
58525,26,192.8,7.7,0,0
14202,31,192.7,6.4,0,0
55612,19,192.6,10.7,0,0
55611,19,192.6,10.7,0,0
11451,21,192.5,9.6,0,0
58701,23,192.3,8.7,0,0
56514,21,192.3,9.6,0,0
58213,25,192.3,8.0,0,0
54315,30,192.2,6.6,0,0
51902,30,192.1,6.6,0,0
58221,23,192.0,8.7,0,0
14211,28,192.0,7.1,0,0
51801,21,191.8,9.6,0,0
56513,21,191.8,9.6,0,0
58218,18,191.7,11.3,0,0
19572,21,191.5,9.6,0,0
55001,23,191.3,8.7,0,0
59272,25,191.1,8.0,0,0
59024,43,191.1,4.5,0,0
59234,25,191.1,8.0,0,0
53227,37,191.1,5.3,0,0
54035,34,191.0,5.8,0,0
54556,25,190.9,8.0,0,0
54552,25,190.9,8.0,0,0
53228,35,190.4,5.6,0,0
14201,31,190.4,6.3,0,0
53345,21,190.4,9.5,0,0
14109,21,190.2,9.5,0,0
52208,25,190.1,7.9,0,0
52206,25,190.1,7.9,0,0
16116,43,190.0,4.5,0,0
54542,27,190.0,7.3,0,0
56038,43,190.0,4.5,0,0
52172,27,189.9,7.3,0,0
59726,18,189.8,11.2,0,0
53346,22,189.8,9.0,0,0
59724,18,189.8,11.2,0,0
51406,23,189.7,8.6,0,0
14216,26,189.7,7.6,0,0
58214,25,189.7,7.9,0,0
13302,31,189.3,6.3,0,0
13054,44,189.3,4.4,0,0
57641,28,189.2,7.0,0,0
14212,28,189.1,7.0,0,0
57552,23,188.7,8.6,0,0
58425,31,188.5,6.3,0,0
52086,22,188.4,9.0,0,0
02088,22,188.4,9.0,0,0
02086,22,188.4,9.0,0,0
67296,31,188.2,6.3,0,0
54308,28,188.0,7.0,0,0
54056,28,188.0,7.0,0,0
51405,23,187.9,8.5,0,0
52241,22,187.8,8.9,0,0
54307,28,187.8,7.0,0,0
57551,23,187.8,8.5,0,0
58869,18,187.6,11.0,0,0
10001,17,187.6,11.7,0,0
58867,18,187.6,11.0,0,0
54271,26,187.6,7.5,0,0
58863,18,187.6,11.0,0,0
54541,27,187.1,7.2,0,0
58426,31,186.8,6.2,0,0
52992,28,186.8,6.9,0,0
57584,21,186.4,9.3,0,0
57582,21,186.4,9.3,0,0
54272,26,186.4,7.5,0,0
51802,21,185.4,9.3,0,0
58434,34,185.4,5.6,0,0
59023,43,185.3,4.4,0,0
14215,26,185.3,7.4,0,0
54351,26,185.0,7.4,0,0
15693,27,185.0,7.1,0,0
58217,18,184.8,10.9,0,0
54353,21,184.4,9.2,0,0
59723,18,184.2,10.8,0,0
59725,18,184.2,10.8,0,0
16115,43,184.1,4.4,0,0
56037,43,184.1,4.4,0,0
57583,21,183.8,9.2,0,0
57581,21,183.8,9.2,0,0
57657,21,183.5,9.2,0,0
53064,30,183.1,6.3,0,0
15694,27,183.0,7.0,0,0
58222,23,183.0,8.3,0,0
53063,30,182.9,6.3,0,0
58864,18,182.9,10.8,0,0
10002,17,182.9,11.4,0,0
58866,18,182.9,10.8,0,0
63597,27,182.6,7.0,0,0
57642,13,182.6,15.2,0,0
63598,27,182.5,7.0,0,0
52225,14,182.4,14.0,0,0
54212,24,182.3,7.9,0,0
54474,32,182.1,5.9,0,0
19571,21,182.0,9.1,0,0
57438,17,182.0,11.4,0,0
51822,15,181.9,13.0,0,0
52991,28,181.8,6.7,0,0
52245,18,181.8,10.7,0,0
54354,26,181.7,7.3,0,0
54352,26,181.7,7.3,0,0
15719,26,181.5,7.3,0,0
55715,31,181.5,6.1,0,0
02085,22,181.1,8.6,0,0
52085,22,181.1,8.6,0,0
02087,22,181.1,8.6,0,0
19327,18,181.0,10.6,0,0
51821,18,180.9,10.6,0,0
67295,29,180.8,6.5,0,0
59046,35,180.7,5.3,0,0
59422,21,180.3,9.0,0,0
52925,27,180.0,6.9,0,0
52171,26,180.0,7.2,0,0
52923,27,180.0,6.9,0,0
55716,31,180.0,6.0,0,0
12858,36,179.9,5.1,0,0
18002,36,179.9,5.1,0,0
12848,36,179.9,5.1,0,0
52205,24,179.7,7.8,0,0
59423,21,179.4,9.0,0,0
57437,17,179.0,11.2,0,0
12526,54,178.8,3.4,0,0
12128,54,178.8,3.4,0,0
58433,34,178.8,5.4,0,0
12124,54,178.8,3.4,0,0
57473,37,178.8,5.0,0,0
11008,54,178.8,3.4,0,0
12126,54,178.8,3.4,0,0
11010,54,178.8,3.4,0,0
13118,44,178.7,4.2,0,0
63595,28,178.7,6.6,0,0
51603,21,177.8,8.9,0,0
51806,18,177.7,10.5,0,0
54160,18,177.7,10.5,0,0
51805,18,177.5,10.4,0,0
54159,18,177.5,10.4,0,0
12525,54,177.3,3.3,0,0
12125,54,177.3,3.3,0,0
12123,54,177.3,3.3,0,0
11009,54,177.3,3.3,0,0
11007,54,177.3,3.3,0,0
12127,54,177.3,3.3,0,0
12857,36,177.1,5.1,0,0
18001,36,177.1,5.1,0,0
12847,36,177.1,5.1,0,0
58422,37,177.1,4.9,0,0
13053,44,176.9,4.1,0,0
54473,32,176.9,5.7,0,0
58537,24,176.8,7.7,0,0
55793,27,176.7,6.8,0,0
59424,20,175.9,9.3,0,0
52207,24,175.9,7.6,0,0
12119,21,175.6,8.8,0,0
13117,44,175.3,4.1,0,0
52242,22,174.8,8.3,0,0
15105,25,174.1,7.3,0,0
55019,25,174.1,7.3,0,0
55913,26,173.9,7.0,0,0
57155,32,173.9,5.6,0,0
53623,15,173.6,12.4,0,0
59092,28,173.6,6.4,0,0
63550,18,173.5,10.2,0,0
52926,27,173.4,6.7,0,0
52924,27,173.4,6.7,0,0
15691,24,173.2,7.5,0,0
56916,21,173.1,8.7,0,0
58538,24,172.9,7.5,0,0
53624,37,172.7,4.8,0,0
19328,18,172.5,10.1,0,0
56805,28,172.3,6.4,0,0
63211,32,172.2,5.6,0,0
63207,33,172.2,5.4,0,0
63209,33,172.2,5.4,0,0
18003,26,171.9,6.9,0,0
54325,30,171.8,5.9,0,0
51974,18,171.7,10.1,0,0
55530,25,171.4,7.1,0,0
54521,27,171.3,6.6,0,0
23348,19,171.3,9.5,0,0
15692,24,171.3,7.4,0,0
56845,24,171.2,7.4,0,0
54522,27,171.2,6.6,0,0
56839,24,171.2,7.4,0,0
18004,26,171.2,6.8,0,0
13346,20,171.0,9.0,0,0
53208,24,170.7,7.4,0,0
51432,21,170.3,8.5,0,0
59421,20,170.2,9.0,0,0
57658,21,170.2,8.5,0,0
59459,20,170.2,9.0,0,0
13243,25,170.2,7.1,0,0
59319,24,170.1,7.4,0,0
55914,26,170.1,6.8,0,0
12120,21,170.1,8.5,0,0
54055,28,169.9,6.3,0,0
13244,25,169.8,7.1,0,0
56911,21,169.8,8.5,0,0
56915,21,169.8,8.5,0,0
53207,35,169.4,5.0,0,0
59320,24,169.2,7.4,0,0
56846,24,168.6,7.3,0,0
56840,24,168.6,7.3,0,0
57254,23,168.5,7.7,0,0
58007,28,168.0,6.2,0,0
55020,25,167.6,7.0,0,0
15106,25,167.6,7.0,0,0
51431,21,167.5,8.4,0,0
15720,26,167.4,6.7,0,0
63208,33,167.2,5.2,0,0
63212,33,167.2,5.2,0,0
51441,22,167.1,8.0,0,0
63210,32,167.1,5.4,0,0
51973,18,167.0,9.8,0,0
15202,25,166.3,6.9,0,0
52246,20,166.3,8.8,0,0
59051,28,165.8,6.1,0,0
55618,15,165.6,11.8,0,0
55806,15,165.6,11.8,0,0
13345,20,165.5,8.7,0,0
53615,19,165.4,9.2,0,0
55617,15,165.0,11.8,0,0
55805,15,165.0,11.8,0,0
57122,20,164.9,8.7,0,0
51442,22,164.7,7.8,0,0
58865,20,164.5,8.7,0,0
55529,24,164.4,7.1,0,0
56602,34,164.4,5.0,0,0
55811,24,164.2,7.1,0,0
57253,23,164.2,7.5,0,0
54294,24,164.1,7.1,0,0
53404,19,163.9,9.1,0,0
53616,19,163.9,9.1,0,0
55812,24,163.8,7.1,0,0
52274,22,163.7,7.8,0,0
52270,24,163.7,7.1,0,0
52272,24,163.7,7.1,0,0
52276,21,163.6,8.2,0,0
15322,21,163.6,8.2,0,0
15201,24,163.4,7.1,0,0
58602,22,163.3,7.8,0,0
55607,22,163.3,7.8,0,0
55608,22,162.8,7.8,0,0
56704,11,162.7,16.3,0,0
55531,19,162.6,9.0,0,0
58704,24,162.6,7.1,0,0
18413,30,162.0,5.6,0,0
54326,26,162.0,6.5,0,0
13409,22,162.0,7.7,0,0
55333,17,161.7,10.1,0,0
55337,17,161.7,10.1,0,0
06948,24,161.6,7.0,0,0
54153,21,161.3,8.1,0,0
13410,22,161.2,7.7,0,0
57381,36,160.9,4.6,0,0
57298,35,160.9,4.7,0,0
28181,19,160.9,8.9,0,0
57382,36,160.9,4.6,0,0
55532,19,160.9,8.9,0,0
51911,34,160.9,4.9,0,0
51913,35,160.9,4.7,0,0
51909,35,160.9,4.7,0,0
51912,34,160.8,4.9,0,0
56736,14,160.4,12.3,0,0
56732,13,160.3,13.4,0,0
56734,13,160.3,13.4,0,0
52946,16,160.2,10.7,0,0
52930,16,160.2,10.7,0,0
58870,22,159.8,7.6,0,0
56224,28,159.8,5.9,0,0
57256,23,159.7,7.3,0,0
52929,16,159.6,10.6,0,0
52933,16,159.6,10.6,0,0
54154,21,159.5,8.0,0,0
56733,13,159.3,13.3,0,0
56735,13,159.3,13.3,0,0
56731,13,159.3,13.3,0,0
07403,19,159.2,8.8,0,0
54293,24,159.0,6.9,0,0
54391,23,158.6,7.2,0,0
52275,24,158.5,6.9,0,0
52273,24,158.5,6.9,0,0
52271,24,158.5,6.9,0,0
52269,23,158.4,7.2,0,0
15321,21,158.4,7.9,0,0
55138,19,158.0,8.8,0,0
55140,19,158.0,8.8,0,0
58601,22,157.9,7.5,0,0
51910,32,157.8,5.1,0,0
07404,19,157.7,8.8,0,0
51914,30,157.7,5.4,0,0
18414,30,157.5,5.4,0,0
55137,22,156.6,7.5,0,0
55123,22,156.6,7.5,0,0
55139,21,156.5,7.8,0,0
59835,18,156.5,9.2,0,0
54392,20,156.3,8.2,0,0
22463,15,155.8,11.1,0,0
54462,22,155.6,7.4,0,0
55122,22,155.4,7.4,0,0
51818,22,155.3,7.4,0,0
18190,21,154.5,7.7,0,0
56722,17,154.2,9.6,0,0
56724,17,154.2,9.6,0,0
56726,17,154.2,9.6,0,0
58703,24,154.0,6.7,0,0
57207,21,153.9,7.7,0,0
13303,26,153.8,6.2,0,0
55121,21,153.7,7.7,0,0
55726,22,153.5,7.3,0,0
15766,22,153.5,7.3,0,0
15768,22,153.5,7.3,0,0
55334,17,153.2,9.6,0,0
13016,42,153.0,3.7,0,0
55126,23,152.1,6.9,0,0
56223,28,151.7,5.6,0,0
59836,18,151.5,8.9,0,0
56806,28,150.6,5.6,0,0
13304,25,150.5,6.3,0,0
53336,25,150.5,6.3,0,0
55127,23,150.4,6.8,0,0
54644,17,150.4,9.4,0,0
55129,23,150.4,6.8,0,0
55128,22,150.1,7.1,0,0
54411,36,150.1,4.3,0,0
55130,22,150.1,7.1,0,0
55036,23,149.9,6.8,0,0
55033,21,149.8,7.5,0,0
51817,22,149.8,7.1,0,0
53335,26,149.6,6.0,0,0
55603,27,149.4,5.7,0,0
55124,20,149.2,7.9,0,0
54266,22,149.2,7.1,0,0
54264,22,149.2,7.1,0,0
54395,18,149.1,8.8,0,0
13015,42,149.1,3.6,0,0
54512,16,148.9,9.9,0,0
55554,29,148.8,5.3,0,0
59045,31,148.8,5.0,0,0
14126,19,148.7,8.3,0,0
53153,29,148.4,5.3,0,0
53155,29,148.4,5.3,0,0
54396,18,147.7,8.7,0,0
55802,19,147.7,8.2,0,0
55810,19,147.7,8.2,0,0
55125,22,147.0,7.0,0,0
56721,17,146.9,9.2,0,0
56725,17,146.9,9.2,0,0
56723,17,146.9,9.2,0,0
15216,20,146.8,7.7,0,0
54412,36,146.8,4.2,0,0
53349,22,146.8,7.0,0,0
53611,22,146.8,7.0,0,0
55553,19,146.5,8.1,0,0
55555,19,146.5,8.1,0,0
51294,19,146.5,8.1,0,0
53152,29,146.4,5.2,0,0
53156,29,146.4,5.2,0,0
53154,29,146.4,5.2,0,0
55026,23,146.0,6.6,0,0
55028,23,146.0,6.6,0,0
54263,22,145.7,6.9,0,0
54265,22,145.7,6.9,0,0
55542,22,145.7,6.9,0,0
15767,22,145.7,6.9,0,0
55725,22,145.7,6.9,0,0
15765,22,145.7,6.9,0,0
15215,20,145.5,7.7,0,0
59235,18,145.4,8.6,0,0
57201,29,145.0,5.2,0,0
52944,19,144.5,8.0,0,0
52938,19,144.5,8.0,0,0
54105,20,144.1,7.6,0,0
55604,27,144.0,5.5,0,0
55809,19,143.2,8.0,0,0
55801,19,143.2,8.0,0,0
54372,20,143.2,7.5,0,0
54374,20,143.2,7.5,0,0
54106,20,143.1,7.5,0,0
52952,18,143.0,8.4,0,0
54373,20,142.8,7.5,0,0
54371,20,142.8,7.5,0,0
53612,22,142.7,6.8,0,0
53350,22,142.7,6.8,0,0
56011,20,142.6,7.5,0,0
57200,29,142.3,5.1,0,0
51812,18,142.1,8.4,0,0
63568,19,141.7,7.9,0,0
54465,21,141.6,7.1,0,0
51811,18,141.6,8.3,0,0
55025,23,141.6,6.4,0,0
55027,23,141.6,6.4,0,0
53008,28,141.1,5.2,0,0
56267,20,140.9,7.4,0,0
56266,20,140.9,7.4,0,0
56268,20,140.9,7.4,0,0
56265,20,140.9,7.4,0,0
16204,39,140.8,3.7,0,0
53660,21,140.8,7.0,0,0
16058,39,140.8,3.7,0,0
16054,39,140.8,3.7,0,0
58621,21,140.7,7.0,0,0
55034,21,140.6,7.0,0,0
55035,21,140.6,7.0,0,0
51886,17,140.2,8.8,0,0
12338,38,140.1,3.8,0,0
51293,19,140.0,7.8,0,0
59236,18,139.9,8.2,0,0
58620,21,139.9,7.0,0,0
55201,20,139.8,7.4,0,0
55203,20,139.8,7.4,0,0
55041,20,139.8,7.4,0,0
54466,20,139.7,7.4,0,0
52943,19,139.7,7.8,0,0
63567,19,139.7,7.8,0,0
52939,19,139.7,7.8,0,0
52935,19,139.7,7.8,0,0
53567,19,139.7,7.8,0,0
52945,19,139.7,7.8,0,0
52941,17,139.6,8.7,0,0
54632,20,139.3,7.3,0,0
57650,18,138.7,8.2,0,0
52230,17,138.5,8.7,0,0
14125,19,138.4,7.7,0,0
52951,18,138.3,8.1,0,0
54631,20,138.1,7.3,0,0
57208,17,138.0,8.6,0,0
55007,24,137.8,6.0,0,0
54511,16,136.5,9.1,0,0
12337,38,136.3,3.7,0,0
55204,20,136.2,7.2,0,0
58023,24,136.2,5.9,0,0
16085,23,135.9,6.2,0,0
56012,20,135.6,7.1,0,0
56392,24,135.5,5.9,0,0
16086,23,135.5,6.2,0,0
53007,27,135.4,5.2,0,0
56844,25,135.3,5.6,0,0
56391,24,135.3,5.9,0,0
58104,18,135.3,8.0,0,0
56842,25,135.3,5.6,0,0
16560,23,135.1,6.1,0,0
17304,23,135.1,6.1,0,0
51826,24,135.0,5.9,0,0
55328,24,135.0,5.9,0,0
63549,16,134.6,9.0,0,0
16559,23,134.5,6.1,0,0
17303,23,134.5,6.1,0,0
52229,17,133.7,8.4,0,0
58110,16,133.7,8.9,0,0
59703,15,133.7,9.5,0,0
52218,16,133.5,8.9,0,0
54009,22,133.4,6.4,0,0
54049,21,133.4,6.7,0,0
53659,20,133.4,7.0,0,0
55134,23,133.3,6.1,0,0
16057,39,133.3,3.5,0,0
54007,21,133.3,6.7,0,0
16203,39,133.3,3.5,0,0
16053,39,133.3,3.5,0,0
55135,18,133.1,7.8,0,0
54231,23,132.8,6.0,0,0
54233,23,132.8,6.0,0,0
55327,24,132.2,5.7,0,0
51825,24,132.2,5.7,0,0
59712,16,132.2,8.8,0,0
56837,17,132.1,8.3,0,0
56835,17,132.1,8.3,0,0
16519,18,131.9,7.8,0,0
54306,18,131.9,7.8,0,0
55008,21,131.9,6.6,0,0
51885,16,131.8,8.8,0,0
16520,18,131.6,7.7,0,0
58109,18,131.6,7.7,0,0
58103,18,131.6,7.7,0,0
63591,21,131.4,6.6,0,0
56711,28,131.2,4.9,0,0
56713,28,131.2,4.9,0,0
